id;the_geom;IdINSPIRE;Id_carr1km;I_est_cr;Id_carr_n;Groupe;Depcom;I_pauv;Id_car2010;Ind;Men;Men_pauv;Men_1ind;Men_5ind;Men_prop;Men_fmp;Ind_snv;Men_surf;Men_coll;Men_mais;Log_av45;Log_45_70;Log_70_90;Log_ap90;Log_inc;Log_soc;Ind_0_3;Ind_4_5;Ind_6_10;Ind_11_17;Ind_18_24;Ind_25_39;Ind_40_54;Ind_55_64;Ind_65_79;Ind_80p;Ind_inc;I_est_1km
carreau_pop_v2.470;MULTIPOLYGON (((1023136.741150496 6281199.532824526, 1023119.0939819792 6281399.297417217, 1023317.8745402445 6281417.400495948, 1023335.5218044589 6281217.635865131, 1023136.741150496 6281199.532824526)));CRS3035RES200mN2276800E4078000;CRS3035RES1000mN2276000E4078000;1;CRS3035RES1000mN2276000E4078000;440051;06029;0;CRS3035RES200mN2276800E4078000;22.0;11.7;1.7;5.4;0.0;6.7;1.3;595115.4;1026.2;7.9;3.8;0.8;2.1;3.8;5.0;0.0;0.0;0.0;0.4;1.3;0.2;0.0;1.7;5.0;3.8;5.0;2.5;2.1;0
carreau_pop_v2.471;MULTIPOLYGON (((1022142.8372755744 6281109.0122377705, 1022125.1905857092 6281308.776639317, 1022323.9713458221 6281326.881512789, 1022341.6181314397 6281127.117072944, 1022142.8372755744 6281109.0122377705)));CRS3035RES200mN2276800E4077000;CRS3035RES1000mN2276000E4077000;0;CRS3035RES1000mN2276000E4077000;439989;06029;0;CRS3035RES200mN2276800E4077000;36.0;24.0;4.0;13.0;0.0;15.0;0.0;1077042.7;2176.0;23.0;1.0;1.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;7.0;6.0;10.0;10.0;0.0;0
carreau_pop_v2.472;MULTIPOLYGON (((1021148.9323866514 6281018.482678321, 1021131.2861757099 6281218.246887785, 1021330.0671391676 6281236.353555972, 1021347.7134459154 6281036.58930802, 1021148.9323866514 6281018.482678321)));CRS3035RES200mN2276800E4076000;CRS3035RES1000mN2276000E4076000;0;CRS3035RES1000mN2276000E4076000;440008;06029;0;CRS3035RES200mN2276800E4076000;124.5;53.0;9.0;16.0;3.0;41.0;5.0;3118612.9;4046.0;24.0;29.0;8.0;1.0;2.0;40.0;2.0;0.0;9.0;1.5;4.5;13.5;6.0;18.0;33.0;11.0;22.0;4.0;2.0;0
carreau_pop_v2.473;MULTIPOLYGON (((1020587.8804472121 6280564.630782795, 1020570.2347658554 6280764.395986975, 1020769.0160438541 6280782.503654787, 1020786.6618213236 6280582.738412047, 1020587.8804472121 6280564.630782795)));CRS3035RES200mN2276400E4075400;CRS3035RES1000mN2276000E4075000;1;CRS3035RES1000mN2276000E4075000;439944;06029;0;CRS3035RES200mN2276400E4075400;29.0;10.9;2.1;1.6;0.5;0.0;2.1;645269.0;823.9;10.4;0.5;3.6;0.0;0.5;6.8;0.0;0.0;2.1;0.5;2.3;2.9;0.5;5.2;8.3;4.1;0.5;0.5;2.1;0
carreau_pop_v2.474;MULTIPOLYGON (((1020950.1512865277 6281000.3756897235, 1020932.5051714038 6281200.139860656, 1021131.2861757099 6281218.246887785, 1021148.9323866514 6281018.482678321, 1020950.1512865277 6281000.3756897235)));CRS3035RES200mN2276800E4075800;CRS3035RES1000mN2276000E4075000;0;CRS3035RES1000mN2276000E4075000;439955;06029;0;CRS3035RES200mN2276800E4075800;415.0;200.0;26.0;82.0;11.0;73.0;27.0;8497664.5;12138.0;179.0;21.0;6.0;97.0;0.0;97.0;0.0;96.0;16.0;6.0;23.5;32.5;22.0;67.0;90.0;55.0;67.0;28.0;8.0;0
carreau_pop_v2.475;MULTIPOLYGON (((1019359.901007406 6280855.506860694, 1019342.255659215 6281055.270722074, 1019541.0369924668 6281073.380620648, 1019558.6824365626 6280873.616720447, 1019359.901007406 6280855.506860694)));CRS3035RES200mN2276800E4074200;CRS3035RES1000mN2276000E4074000;1;CRS3035RES1000mN2276000E4074000;439916;06079;0;CRS3035RES200mN2276800E4074200;1.0;0.5;0.1;0.2;0.0;0.1;0.1;18060.6;28.1;0.5;0.0;0.0;0.0;0.2;0.3;0.0;0.3;0.1;0.0;0.1;0.1;0.1;0.2;0.2;0.1;0.1;0.0;0.0;0
carreau_pop_v2.476;MULTIPOLYGON (((1020786.6618213236 6280582.738412047, 1020769.0160438541 6280782.503654787, 1020967.7972808623 6280800.610963739, 1020985.4431544337 6280600.845682471, 1020786.6618213236 6280582.738412047)));CRS3035RES200mN2276400E4075600;CRS3035RES1000mN2276000E4075000;0;CRS3035RES1000mN2276000E4075000;439947;06029;0;CRS3035RES200mN2276400E4075600;130.0;59.0;11.0;22.0;3.0;31.0;9.0;2834326.8;4560.0;34.0;25.0;17.0;16.0;5.0;21.0;0.0;0.0;3.0;2.0;8.0;17.0;5.0;17.0;29.0;21.0;12.0;14.0;2.0;0
carreau_pop_v2.477;MULTIPOLYGON (((1019956.2451709195 6280909.835363276, 1019938.5995350466 6281109.59934102, 1020137.3807444945 6281127.708162809, 1020155.0264762397 6280927.944146354, 1019956.2451709195 6280909.835363276)));CRS3035RES200mN2276800E4074800;CRS3035RES1000mN2276000E4074000;1;CRS3035RES1000mN2276000E4074000;439916;06029;0;CRS3035RES200mN2276800E4074800;668.0;329.9;64.0;164.9;18.4;61.1;34.9;1.20644695E7;18748.6;311.5;18.4;4.9;4.9;138.7;179.5;1.9;213.4;34.0;12.1;39.3;44.2;47.5;138.7;131.0;95.1;90.2;27.2;8.7;0
carreau_pop_v2.478;MULTIPOLYGON (((1020155.0264762397 6280927.944146354, 1020137.3807444945 6281127.708162809, 1020336.1619127942 6281145.81662567, 1020353.8077404003 6280946.0525705395, 1020155.0264762397 6280927.944146354)));CRS3035RES200mN2276800E4075000;CRS3035RES1000mN2276000E4075000;0;CRS3035RES1000mN2276000E4075000;439948;06029;0;CRS3035RES200mN2276800E4075000;173.0;65.0;19.0;18.0;8.0;10.0;14.0;2778633.5;5258.0;54.0;11.0;0.0;0.0;52.0;13.0;0.0;52.0;9.0;7.0;12.0;20.0;11.0;23.0;45.0;19.0;21.0;2.0;4.0;0
carreau_pop_v2.479;MULTIPOLYGON (((1020751.3701454848 6280982.268342227, 1020733.7241261888 6281182.032474598, 1020932.5051714038 6281200.139860656, 1020950.1512865277 6281000.3756897235, 1020751.3701454848 6280982.268342227)));CRS3035RES200mN2276800E4075600;CRS3035RES1000mN2276000E4075000;0;CRS3035RES1000mN2276000E4075000;439953;06029;0;CRS3035RES200mN2276800E4075600;395.5;161.0;19.0;36.0;6.0;106.0;24.0;7704447.7;9869.0;156.0;5.0;4.0;116.0;0.0;41.0;0.0;0.0;20.0;6.0;30.5;29.0;28.0;74.0;96.0;53.0;34.0;22.0;3.0;0
carreau_pop_v2.480;MULTIPOLYGON (((1019757.4638243807 6280891.726221303, 1019739.8182843907 6281091.490160297, 1019938.5995350466 6281109.59934102, 1019956.2451709195 6280909.835363276, 1019757.4638243807 6280891.726221303)));CRS3035RES200mN2276800E4074600;CRS3035RES1000mN2276000E4074000;1;CRS3035RES1000mN2276000E4074000;439916;06029;0;CRS3035RES200mN2276800E4074600;9.5;4.7;0.9;2.3;0.3;0.9;0.5;171575.5;266.6;4.4;0.3;0.1;0.1;2.0;2.5;0.0;3.0;0.5;0.2;0.5;0.6;0.7;2.0;1.9;1.3;1.3;0.4;0.1;0
carreau_pop_v2.481;MULTIPOLYGON (((1020353.8077404003 6280946.0525705395, 1020336.1619127942 6281145.81662567, 1020534.9430400059 6281163.924729601, 1020552.5889634623 6280964.160635832, 1020353.8077404003 6280946.0525705395)));CRS3035RES200mN2276800E4075200;CRS3035RES1000mN2276000E4075000;0;CRS3035RES1000mN2276000E4075000;439945;06029;0;CRS3035RES200mN2276800E4075200;113.0;42.0;1.0;9.0;1.0;35.0;6.0;2448601.6;2841.0;3.0;39.0;0.0;40.0;2.0;0.0;0.0;0.0;4.0;0.0;3.0;5.5;13.5;10.0;37.0;18.0;11.0;10.0;1.0;0
carreau_pop_v2.482;MULTIPOLYGON (((1020552.5889634623 6280964.160635832, 1020534.9430400059 6281163.924729601, 1020733.7241261888 6281182.032474598, 1020751.3701454848 6280982.268342227, 1020552.5889634623 6280964.160635832)));CRS3035RES200mN2276800E4075400;CRS3035RES1000mN2276000E4075000;0;CRS3035RES1000mN2276000E4075000;439951;06029;0;CRS3035RES200mN2276800E4075400;291.5;143.0;31.0;61.0;6.0;65.0;25.0;5536556.2;8332.0;126.0;17.0;19.0;11.0;9.0;102.0;2.0;34.0;14.0;4.5;14.0;22.0;25.0;55.0;67.0;33.0;29.0;24.0;4.0;0
carreau_pop_v2.483;MULTIPOLYGON (((1020389.0990320394 6280546.522794726, 1020371.4534468066 6280746.287960305, 1020570.2347658554 6280764.395986975, 1020587.8804472121 6280564.630782795, 1020389.0990320394 6280546.522794726)));CRS3035RES200mN2276400E4075200;CRS3035RES1000mN2276000E4075000;0;CRS3035RES1000mN2276000E4075000;439946;06029;0;CRS3035RES200mN2276400E4075200;173.0;58.0;10.0;9.0;8.0;4.0;6.0;3208123.2;4009.0;58.0;0.0;0.0;2.0;0.0;56.0;0.0;50.0;12.0;6.0;15.0;14.0;16.0;33.0;43.0;12.0;11.0;6.0;5.0;0
